Karen Zee	Michael Bell	Museum of Science	NMAI Cultural Resource Center	Theater Museum	Albertina Museum	Helen Weidenhofer	National Archives Surrey	Isabel Novick	Rudy Plarre	Yale	Christina Biscula	Tonya Hoff
0.246130599608183	0.217835012439798	0.261174995234481	0.32319166427875	0.245774422968468	0.288413660298751	0.262481882589952	0.243869387159093	0.214992240795357	0.274954645858985	0.27147820182413	0.280429257741002	0.313353475697463
0.245989280179455	0.214002165362667	0.258444915302749	0.323291916862931	0.246728994078372	0.287809432180473	0.264567324355371	0.24294401782221	0.217507206730429	0.274831494206216	0.273206555388928	0.274573551840959	0.310613610389257
0.242954118035406	0.220707557646877	0.261718040026075	0.32274105097016	0.246837003167496	0.289220960920508	0.263732494035585	0.242094440029848	0.218670008263485	0.272040724497182	0.270981616485101	0.272115123139312	0.308927835054218
0.244337013436246	0.214873420721646	0.262224969389848	0.323084230097675	0.244331507675905	0.289750454355606	0.267197191317279	0.245919315659744	0.216247176539848	0.274044068144003	0.268709931730763	0.278835476718403	0.31225016832347
0.244005509833552	0.21605252287006	0.256460027006816	0.323991384073211	0.247038434560031	0.290428494649921	0.26186697427301	0.243783509608943	0.214914887189874	0.278930664904885	0.271198618376852	0.270849963594257	0.309107119610331
0.246294054309727	0.219132984083838	0.259338198872951	0.322665632309119	0.246413369408303	0.291423015567406	0.266146972023855	0.244563231487576	0.217222110703512	0.273221471260617	0.274327397700911	0.276029515196018	0.30847728727845
0.244610011685599	0.217975835565358	0.258583129789863	0.323584100381298	0.246818494128256	0.289810755837004	0.260034888174749	0.241326941060422	0.216730698368184	0.27497868715109	0.269813324990358	0.277580614507443	0.30665796545281
0.24624068095086	0.216500247577062	0.260521853262819	0.321476679045356	0.24279326148641	0.288757798414996	0.264397402603178	0.244661727686876	0.214872807612035	0.274556138470866	0.270532433392992	0.268824692922252	0.307453441036979
0.24538304065896	0.216656217756977	0.261471035042342	0.319798769535768	0.242791315319233	0.289584193343332	0.264701019075901	0.243905613746485	0.21604414738082	0.280064249692619	0.275996101413121	0.274695220860326	0.310991788699099
0.244257893588257	0.21538613758947	0.259959972039559	0.320666304710726	0.246292883597839	0.288392577387367	0.263387617814661	0.243868606492951	0.21950914078235	0.275507878898073	0.273739624346738	0.267150893827959	0.30901878066464
0.246271964509074	0.215375995384807	0.25856053614455	0.321294031638862	0.244274682518174	0.287037601663839	0.264697956564043	0.244830532154651	0.218294126661568	0.275608905315371	0.271898439811186	0.27010198692797	0.307152852346841
0.245841596410784	0.217971781101944	0.26294013934424	0.322774268829211	0.242047627111063	0.288778800637612	0.263557350872029	0.243778214006965	0.215519962735216	0.275459851758461	0.269661086008667	0.273510047544758	0.3071531973833
0.243309302463299	0.212733817034745	0.261564670396799	0.324216824801281	0.244674295516448	0.290391390513272	0.267565405415109	0.246807196558208	0.214517586007965	0.277470167522227	0.269114205624487	0.276984999653746	0.307513843506814
0.245913486559507	0.216959006066813	0.260912244136621	0.324898239626472	0.246755149033326	0.28905895087709	0.2656124241381	0.246342083314945	0.215389531428434	0.275340836912366	0.273501352011018	0.273238430728189	0.306268888711853
0.244216524645836	0.214631827116252	0.264109210611382	0.321921579081138	0.244125006356104	0.287641277749407	0.264894912917504	0.245163942604908	0.216736622090858	0.272889646225985	0.272864467195115	0.273616903103831	0.310144972813193
0.244466088215745	0.216946875263461	0.261514166209809	0.32320610315935	0.241528061467015	0.291007147232207	0.266139702737422	0.242415670142043	0.215694474608493	0.275064821656743	0.269685353989917	0.275066188012528	0.306993708319755
0.245881445744255	0.215328633279469	0.263667383469423	0.319412392702869	0.248102967772985	0.289424586006337	0.265603693077909	0.243546998276252	0.218603542542067	0.273891533353671	0.26924850776221	0.274796677577165	0.306415844303491
0.249401742304205	0.216455638837244	0.25835998773546	0.319604944268887	0.242345998363828	0.289148020293455	0.264522923445581	0.246384685610297	0.215461657349917	0.274748453561795	0.272001278262076	0.275526259106746	0.308267114234346
0.246523903741056	0.215463402987944	0.263835976009052	0.323459677755414	0.242999030299823	0.289261300499137	0.266048273996495	0.243900216129187	0.21753862190303	0.27676173029019	0.271969204527407	0.275918667754405	0.30928946898135
0.245478708106449	0.216818613721747	0.258154528432023	0.319812553184853	0.245435375880304	0.290284553049899	0.263883127775572	0.245549471610308	0.215964570384636	0.275672554696729	0.270429222252371	0.271513980448821	0.304841005601678
0.246900771474432	0.215031874959129	0.259895471214985	0.322897910799725	0.244978453413456	0.290425739873461	0.267522708104374	0.243262500641668	0.216105774954084	0.273888425628516	0.274211149916141	0.27641469901423	0.307718572019599
0.246823208234492	0.213207625444567	0.26174983221706	0.322406121704781	0.24471809320815	0.288724957526658	0.262452054365239	0.243342895729069	0.218217859595135	0.272673032102905	0.269585883712831	0.276204002569589	0.313437621250724
0.24418728165618	0.216249659940562	0.260352323674544	0.322939726680233	0.244257274835956	0.289680579564422	0.262054837635517	0.241838610344957	0.213862286092421	0.276913665905163	0.273910159759563	0.277337894625699	0.306360575851599
0.246458652877029	0.216685002167101	0.257681716569317	0.32267726861532	0.247234111215513	0.28914076115074	0.266110990088877	0.242379132427034	0.215881098968197	0.274620222417538	0.274414856764471	0.273856999851926	0.305217745650741
0.243583531860665	0.216456587518979	0.257407859335417	0.321333899124668	0.245535731639317	0.289650129278869	0.265514668868055	0.244677804185297	0.218364494187994	0.276288652015415	0.272584390058586	0.27008574948087	0.307277714591927
0.24558202687718	0.21529242955494	0.261151123767404	0.322890781102357	0.244565555494706	0.29131965070233	0.264147260340226	0.247000644009237	0.215574358496339	0.277903119915867	0.271657049365147	0.270574042692239	0.31013549957582
0.243453987260084	0.218679988609104	0.257465081489799	0.325855757766924	0.244788112660682	0.289622774337401	0.267276833406774	0.243429511888061	0.21364301420639	0.27542542153365	0.272769940763018	0.271031323607435	0.31045893348858
0.24360877351989	0.216309585272386	0.257434437825276	0.32383351436537	0.248831659561368	0.289691775457895	0.265507462017448	0.244090322525316	0.216158057983897	0.275758582159227	0.271463956878848	0.274944997355762	0.313318245588573
0.242366979599451	0.215456236358955	0.260275115614206	0.318269123996772	0.242426324975398	0.290093119612949	0.264347083232254	0.242570952269333	0.214483624108708	0.275470572749842	0.272561805013411	0.27930522872009	0.304924436463341
0.245945335373685	0.216644475479217	0.257983453794972	0.320734602324319	0.2462713638225	0.290374230418791	0.263503481802353	0.244000014197157	0.217332863591918	0.278149628434916	0.272273572657866	0.269288213196841	0.308131396684432
0.242269525874893	0.217632588461326	0.258526705971628	0.323575467760158	0.24696669748431	0.287609720734235	0.262241748900259	0.245204955693716	0.21787947717935	0.275352433236772	0.275883475839418	0.274385288984468	0.310668486531557
0.244994846038686	0.216117109535793	0.261825926510117	0.321966519745599	0.245089579461902	0.29044270848404	0.263753799566799	0.245595139988921	0.217142553075843	0.27466342587606	0.27112197311933	0.28125404823297	0.308217630277308
0.247921305508131	0.215221998194534	0.256578728323374	0.320174124206856	0.245771632576386	0.288197915547298	0.259885344885039	0.242190883644889	0.217963553528153	0.275290266481193	0.27584601187091	0.2740207802342	0.308733819418157
0.242720709051661	0.220339528771741	0.260441058782156	0.324186243005649	0.247909539347597	0.290985385413353	0.261568389160716	0.244381304619362	0.21670445759133	0.275913516918332	0.272862155592029	0.276310763844902	0.308855141564322
0.245853264208216	0.214903508538127	0.259748173020001	0.320889074775694	0.244986301468344	0.289061983294306	0.262543198146178	0.245577981515677	0.217272331058653	0.276366178424841	0.274253588370917	0.274593518936085	0.307713667854067
0.244331976415949	0.218288982195914	0.259365695526866	0.32091503751352	0.246197778542444	0.28971921835608	0.266053595198483	0.246809224117756	0.213434284053955	0.27390209891787	0.273241336710595	0.274042438934187	0.305962059092539
0.24690253577692	0.21590166344941	0.262836263805125	0.32123692269806	0.245876263782163	0.288348151616171	0.265797315879352	0.248153549559492	0.217190908904193	0.27683382363202	0.272065330872795	0.276203146447048	0.308374505975903
0.24862591325953	0.214230335207178	0.261671083406739	0.324640714178999	0.246258040860109	0.289087982745949	0.26651721529437	0.242503021892735	0.214250226081643	0.274409630554117	0.271081358985387	0.280081863015118	0.309155741426068
0.243549297269359	0.219378438030928	0.25865426028808	0.323166114574651	0.244187688286674	0.289034053447965	0.266718270927815	0.244981470049915	0.214741110311285	0.275464434624859	0.271345196913871	0.273241393044242	0.311076410315725
0.243718071816626	0.213297492548674	0.262956116917918	0.320578436650912	0.244500417571384	0.289007183785002	0.263156980148465	0.246718977105017	0.214322165411032	0.277317144808933	0.273135230743685	0.272026225325717	0.306067229911577
0.244795231327598	0.214437736927955	0.262059874206565	0.321214798362668	0.24400694262027	0.288246736377993	0.267171162645254	0.240050610252509	0.21630024851956	0.277522817286776	0.272782613735824	0.273016070070302	0.307605509156117
0.247884774925692	0.217841755705433	0.259508372964258	0.325160557130168	0.243330238697349	0.288704314513964	0.263234250693561	0.240708900710851	0.213954651201444	0.274590008812383	0.271004801879407	0.272405581369685	0.310288669325512
0.246606307236951	0.214469019228309	0.261954353662431	0.322336295217654	0.243312915635902	0.289282056572037	0.265329036720428	0.24611933408289	0.213144619678241	0.276172010435834	0.274051310744568	0.274727899801041	0.308552766434149
0.242913574660871	0.217769614386355	0.258404730719068	0.323204457511883	0.247711310309018	0.288716585666579	0.263950705031067	0.243550878798324	0.215529542891966	0.27651880658629	0.269910651988063	0.274596079259493	0.310142768316776
0.247103959655272	0.217537393528207	0.259362094381996	0.31732614853597	0.244061904471902	0.291805192438596	0.262415261777981	0.241952839808286	0.214346855178464	0.277002538378607	0.271604310744797	0.274139475319271	0.306895533870367
0.244259010627038	0.212918804729047	0.261758673362265	0.319114835421092	0.247714728421144	0.290566855524669	0.26684126826032	0.246080892569659	0.215004821610934	0.273805163953977	0.275821531483212	0.275104327766183	0.310765732577349
0.246663653830479	0.216284059998621	0.26266022655744	0.322786367906184	0.245180116360806	0.289244489520371	0.260126078424783	0.247470811107393	0.214152436028116	0.276341341629897	0.273042497320708	0.277898501767014	0.310901312461064
0.246605068254555	0.214707296240222	0.259517437552468	0.319462901753962	0.244173312684875	0.290244249703029	0.263835942335856	0.246115196624488	0.216832676251034	0.275480113529931	0.270655538968239	0.269331138146977	0.31229559680222
0.244398091263286	0.213006125364822	0.260047496609431	0.318235588253125	0.247703352303681	0.289527024463037	0.261064099271543	0.245112312828337	0.219045597599637	0.274311470708024	0.269730150804804	0.280113412874388	0.310408196303625
0.24430634660195	0.214386718170216	0.26022306006335	0.323304063514469	0.246201515765935	0.289366313110333	0.262370838671505	0.245224356105012	0.217915313314979	0.274543044419795	0.272440970278943	0.277671559576692	0.308287186465807
0.241988315504036	0.21658321754054	0.260299616124788	0.32446603334973	0.245470383219996	0.288682781131868	0.266341326596783	0.244436148394568	0.220105289088768	0.273084142572461	0.272915264634306	0.276636089114136	0.308198655868306
0.245509723890635	0.219660820183464	0.257569038463883	0.325740106160916	0.242795937430622	0.287797524058833	0.262636222740187	0.246537682157307	0.214761362960979	0.274469358160318	0.274219388002415	0.271228296906344	0.308082690905847
0.245099740444222	0.217268095762308	0.260732822705755	0.319310905342469	0.247506007724068	0.291141474360056	0.264219831001001	0.243527699944899	0.213435046768839	0.274040637205476	0.266278813736302	0.272179258662581	0.308265809347674
0.245724431243842	0.219621361137373	0.260515875596377	0.320489044042525	0.246137096861172	0.289483170245825	0.263256671469633	0.242687061980775	0.219813128843692	0.276108033272934	0.269788442104338	0.272738669287029	0.312014579919781
0.24346815481967	0.214914667820351	0.257864434917173	0.323158920002874	0.24685214431138	0.288684843563577	0.266726923531623	0.24411395124133	0.214811540470743	0.274791634144457	0.270391877375033	0.27157762810191	0.311190297468816
0.247287914428611	0.213544034838832	0.262991468775629	0.319401493802432	0.245128000144819	0.287442078660204	0.264582568984181	0.242314651982872	0.217546057427275	0.271939418693784	0.273076336651465	0.268104426979645	0.309211073365873
0.244309827870955	0.216285172051313	0.261095822488427	0.322432798061089	0.24653595408647	0.28953270535835	0.264409063598876	0.241932707322164	0.216506963724194	0.274165257271947	0.27082071607626	0.273577967831625	0.307279085142493
0.242578035064864	0.217452568018035	0.262487290956798	0.323734810117046	0.244859380183703	0.288830109023593	0.266186833067918	0.243590270544052	0.216879782983216	0.275594938966177	0.271507514132051	0.27225085141589	0.305652384104016
0.242743927434947	0.218561256986787	0.260953882995962	0.319754135943502	0.243158864511226	0.29023853963614	0.263310987397629	0.243057597758228	0.215926673278301	0.279481512078185	0.270000365346001	0.274201079028461	0.30664222348114
0.245950594143293	0.213935614820892	0.259319466001928	0.31743715080945	0.246410254395977	0.289893020138761	0.267368582747368	0.247496707167973	0.2171429536984	0.275458873531998	0.27158692976066	0.277982824763312	0.314771700786907
0.243103155471575	0.222309909707253	0.262857415576261	0.323324896849155	0.244843268273161	0.28834204547246	0.2626678440961	0.245033359103481	0.214510519003576	0.277105264545263	0.270926203223594	0.271082374945035	0.309029114556501
0.244945496312308	0.219390344643788	0.260141653844407	0.320737597359459	0.245155334278242	0.288444153080268	0.266082491119197	0.24677221253964	0.216775414365463	0.275166495358944	0.271301850042731	0.274655858512666	0.309731685804221
0.252383509507406	0.212849603771667	0.263227192310272	0.318076929239995	0.24325660627557	0.288922622643024	0.264420558669214	0.242974538283073	0.217845844663993	0.27484054483821	0.272414757680094	0.274465941646428	0.311267718024731
0.248052133519041	0.21837372102073	0.26008743541935	0.320866993689907	0.247189254686266	0.288423583485507	0.267448316965619	0.244333696947053	0.216118521307123	0.274899532766235	0.270102598692215	0.270621642430774	0.312223782200365
0.245256328436076	0.216360267243431	0.261793913907898	0.31757351681373	0.248002328323385	0.289698308260489	0.266178231739138	0.24249539011882	0.214780650828392	0.271930968017781	0.275241927234526	0.281343387341046	0.310050776489927
0.243416086167331	0.217011844836917	0.257701621527568	0.321024954221918	0.243362603274685	0.289441029908334	0.264466518083074	0.244517435233129	0.217937996921468	0.274086421315858	0.273951281733338	0.276171710132684	0.308000248581365
0.245546084084803	0.216559474895237	0.258768563806105	0.323719583871575	0.243953262102207	0.290452303389487	0.264041558459067	0.245607640896005	0.215976093014249	0.277628494802874	0.269515609726767	0.275505866873404	0.310915882713497
0.248509402893229	0.21651962270383	0.261460111018909	0.319463576447799	0.240678086837262	0.29006156054629	0.266916158980938	0.244709986695514	0.216707365299035	0.275302397627771	0.27300293702064	0.27685002945389	0.308025102309138
0.243587982451775	0.214944563228285	0.261264791083628	0.322897737801306	0.243113062223404	0.289646605858223	0.263943470332146	0.245261853216662	0.218458611346955	0.276911080028343	0.273329828552239	0.278493589851902	0.312912303288662
0.245318107814991	0.215842794997391	0.260759614945041	0.31942306021792	0.246305020662503	0.289152885056163	0.267441310384217	0.246211751401903	0.217086413551614	0.277811677583397	0.273128047252954	0.277760035956756	0.30902451462014
0.245306370933831	0.216256397156004	0.262403345479541	0.319516455577242	0.243137878514307	0.290143876400552	0.264340883467674	0.246422427227324	0.215619561794436	0.277090938033024	0.271163203123019	0.271973863263366	0.310321172587157
0.24234477998451	0.21728770716507	0.261626798520383	0.317539959445281	0.24503720626933	0.29070754730974	0.263482529765572	0.240968873346762	0.215040313501098	0.27426225597585	0.269993609132863	0.268909862648889	0.312415399220542
0.243579347303085	0.213551044421415	0.258773003310415	0.322220803635184	0.243204610989492	0.28959110424734	0.265898093724939	0.24454385340653	0.218541350439286	0.277578942520987	0.275482693740116	0.275056663207627	0.308780732181662
0.242511991950512	0.215648216590436	0.260583332297992	0.321841575961976	0.243325668634041	0.28950045406595	0.266077782962928	0.241366120106158	0.216883891671678	0.276554296972443	0.26874953374056	0.273083238413839	0.304595896052882
0.247016081208996	0.215218996393062	0.259293997773079	0.323999787776096	0.247552308186267	0.289555074492613	0.264722736929624	0.242649950044344	0.214387201476578	0.273577110158208	0.268399530108733	0.279500174252416	0.310678885079112
0.245189529566345	0.216972592177247	0.260639448443474	0.319602033570476	0.246095940351202	0.289997602703935	0.264437696153452	0.247326328479768	0.216976554033132	0.273462061538356	0.271374289035345	0.275675546740496	0.312366587737096
0.244240710251336	0.216555793206458	0.264435701643248	0.320692738869247	0.244799435159888	0.287252118352921	0.264003075999376	0.244028009833951	0.216534769693923	0.27699499203777	0.271291902374753	0.268951090527366	0.30865950930328
0.246777649596176	0.217702760046191	0.261457494345857	0.324038606154331	0.246352589177967	0.289086483883537	0.265249785541288	0.243834126040117	0.218732070942632	0.275387461866026	0.272324473856734	0.277217414563755	0.312117963073494
0.244894286538292	0.214323691484464	0.26237574321601	0.319294340743788	0.245980501546028	0.288863904634317	0.262928082632072	0.241013984940502	0.219167054318633	0.27533294096217	0.270919621285862	0.279088431351845	0.309808327398024
0.243898058609403	0.217689031857766	0.259734482150932	0.322314830438738	0.247073142601044	0.288022167216539	0.263679415382398	0.245122987505175	0.213444210487311	0.275122733403607	0.267658539821526	0.277876356138497	0.308472513142944
0.244437979808492	0.215679221333706	0.259111010923263	0.321610605771918	0.249014708634275	0.288514715993175	0.262589778166323	0.241693063930232	0.217435217347089	0.274511882403158	0.27161729700186	0.275284928063788	0.308440475936081
0.241574314759697	0.216236040285776	0.260739192165236	0.321911813320349	0.245114152731072	0.289766209336706	0.264273098994932	0.24286387237399	0.219375314951152	0.274191977056139	0.272406043757304	0.278195614683418	0.30883980489089
0.246640484822471	0.217933172308382	0.263882799639578	0.323258774690689	0.247463055195182	0.288880134743044	0.261542413058639	0.246998749086083	0.21503586165472	0.274999484488015	0.273587278182125	0.284272438672438	0.310500864790193
0.243989334754717	0.217359728821993	0.261743616488277	0.320597509726677	0.243024223158622	0.288489763781486	0.264842259481222	0.241494273766901	0.217467007299074	0.278871063443583	0.276352498573739	0.273254041445613	0.306477896561744
0.244498098440216	0.219268644523056	0.262171263427707	0.320926118062299	0.243292531642585	0.286853385927373	0.262357810205131	0.244414555715496	0.214153029883622	0.27468775323419	0.268567061241978	0.277099623411818	0.305823698995756
0.242196102700739	0.215020328048746	0.262022072212609	0.324057638142972	0.243865312885063	0.290908890003519	0.265752517525921	0.247325939390097	0.218297114506758	0.274758007733357	0.268820710082806	0.277530518748315	0.313968827151348
0.248336393044434	0.220121454539059	0.258180946114367	0.323224172844281	0.244087428044788	0.289540352194349	0.265698482568468	0.243834576730318	0.215971325512277	0.276516462394329	0.272499221634667	0.283964854197139	0.309198316748057
0.245212958263888	0.21792046566689	0.261776731763377	0.316690083084007	0.246507983586704	0.287349785418176	0.26394071883458	0.240229341660133	0.216978924922854	0.273760967464799	0.274007733275581	0.27124114451465	0.309191063529981
0.244153267272987	0.215565241759906	0.261542668717991	0.322303326043832	0.243295310735935	0.289992831723928	0.262982542913321	0.242560524115857	0.217837512339492	0.274005227159376	0.270177717896281	0.276141606691742	0.309607754575566
0.247075388065556	0.218122899070082	0.25997591383612	0.320765387393094	0.247113909886295	0.288677247265448	0.264977568144975	0.243351507647335	0.216948977816597	0.275025987716106	0.271062169097052	0.277713975996902	0.306212106387573
0.243691628327275	0.213242630716887	0.260601955042006	0.321109775347066	0.245359665060385	0.289994923729593	0.264148498041698	0.248608396065349	0.21386049896388	0.275973912470515	0.270647326022921	0.277251328617181	0.309250228680577
0.245562271266862	0.21715313922174	0.261538894973756	0.319638153478016	0.245183184353776	0.288527679778358	0.264316436884758	0.245296590891331	0.217655300276593	0.274448040994621	0.27191258194221	0.268133061285615	0.306293473645777
0.244597311384177	0.216236918299712	0.26000531675709	0.321627011163257	0.24360088474773	0.289427629360269	0.261437326642635	0.244973186383888	0.216914413550353	0.275603354529407	0.269135897975035	0.279239344563183	0.312355583215729
0.24480400993962	0.217155661140744	0.260691771621957	0.324780542314152	0.246354830776724	0.288670328595003	0.266757503637519	0.244115816957051	0.21407181096052	0.274045072768771	0.274007750127475	0.275788056946627	0.309081362951507
0.243795970578216	0.214025366278368	0.258003635064652	0.319364232105322	0.243004305142422	0.2899272652787	0.263746962489521	0.246553973064585	0.215466083749952	0.276063247734599	0.270937271056901	0.271714906033219	0.309081305892921
0.243878647966728	0.217067010326041	0.258108529087065	0.32293257535806	0.244712547371289	0.290631728804419	0.266340737269887	0.247444730636058	0.214693349446668	0.277076314357604	0.272892412927804	0.283668593295983	0.310073388866284
0.247511956478047	0.215282326235282	0.258994557445775	0.322652296293445	0.24486625328655	0.28883452525215	0.259717328889623	0.245926809807609	0.216769733181433	0.276272936224369	0.27469316048006	0.272371279823483	0.30774952210209
0.243018579937185	0.218744713020462	0.260021115474857	0.323616241325186	0.242777133574337	0.289690760841657	0.266416144413373	0.244283962003851	0.217134345487659	0.27526278291032	0.273389236095506	0.276477231532862	0.311862790528931
0.245528043660198	0.215293971631074	0.258482387277989	0.321796533660943	0.244272106769927	0.29108159449274	0.260901373662009	0.246431743877753	0.217715951715569	0.276059733818046	0.270115422810779	0.274736496000638	0.309632797649562
0.244331208367533	0.21518029884834	0.257822525005862	0.31965571930505	0.245702815271547	0.288592218100999	0.264386380390719	0.240196954345682	0.215522082067344	0.27687013477176	0.271869952442464	0.271131582251363	0.309998793891143
0.245381176072763	0.217263843082158	0.262321584138797	0.320076425511847	0.246203983135147	0.289159367794461	0.262883009278555	0.245382940522796	0.21545988403667	0.274716978759548	0.272223316221355	0.27330735987059	0.309009683980426
0.247037050561591	0.216355311509824	0.261836646490197	0.322680210150985	0.246001135468279	0.290048586504258	0.264605795908895	0.243202540302506	0.215805590212182	0.2763310545966	0.27213844961904	0.278271938236836	0.310786044613295
0.247314052803304	0.21720626707245	0.260161685005008	0.321870877569302	0.246609682368489	0.289745303624575	0.265042154136128	0.246074061156613	0.216966289202323	0.275783613292179	0.270822053570195	0.269392464300773	0.309834248348282
0.245621239013274	0.217107546553336	0.259892268114636	0.321599754446046	0.245672362007226	0.2879449378333	0.264214001575613	0.246789590458052	0.218331217421799	0.272870717152489	0.271716438367923	0.273887135104457	0.308858066393641
0.243659520845449	0.216614248328766	0.260918762085609	0.322049408545904	0.244502722763444	0.289633695685556	0.264662718442796	0.245653427909346	0.215008046329049	0.274453227204376	0.270540049992462	0.275094344138245	0.31068241863873
0.249126157660326	0.219534463659666	0.25882680206794	0.322945881099011	0.245112368425276	0.288132537094696	0.26832105829157	0.245555776768217	0.217105136918716	0.275120335685817	0.271420670480743	0.276750923872874	0.309105169867495
0.248066049131976	0.212206163125748	0.259606029620703	0.320884743327762	0.245045364085668	0.289584076445647	0.263505081851221	0.240030367369561	0.215311781294207	0.278731469079393	0.273203612175001	0.275811895882111	0.309261539015775
0.245135000401272	0.219127608941589	0.26296222488485	0.31955767245072	0.245559047298203	0.291283389258689	0.262982230542328	0.242147875784891	0.214323123296141	0.275718289858995	0.272999488745844	0.276163923498947	0.310798950356276
0.246900517612276	0.213810145250124	0.263218473514428	0.320196867011598	0.247832938595818	0.290093398674549	0.264648343447045	0.243609917879034	0.217869906737891	0.276026385296481	0.273727851448534	0.268867384620407	0.308979819131948
0.246844677481225	0.213312300213509	0.259542340350893	0.322294332288491	0.243862183207496	0.289369779746182	0.267652593823312	0.243142543951838	0.21732877287683	0.27695902998177	0.273272505842629	0.274728135262664	0.309336626711815
0.245792996172257	0.214571380220293	0.259532548781263	0.325992752376232	0.244780671611897	0.289977995095476	0.262932490797134	0.244867970836306	0.216961484779356	0.272497443034098	0.274916444878757	0.274494252630836	0.309456786362609
0.245462033739267	0.215636842525977	0.262925100908935	0.31885255684204	0.24656286691686	0.288538665554199	0.266461719646686	0.242261110575264	0.218921641132881	0.277397624072481	0.271783000373347	0.276836604849474	0.308451723167925
0.243737827614019	0.215398407530945	0.258915581093772	0.321451730510763	0.245496354058125	0.2879769857982	0.265120087893878	0.244540326381745	0.214519206484764	0.276721911828918	0.272457604217572	0.271818412743469	0.307375820953653
0.246970690886645	0.216094787816359	0.258151797291526	0.323035349394207	0.24494151364894	0.290916787776579	0.263958529888958	0.244138916621748	0.21422523216186	0.276715517348589	0.27418393418716	0.272409226876647	0.307980312486743
0.245478499032552	0.216495114045267	0.259933814295752	0.322668666268903	0.248752613481285	0.288543669158718	0.264545866874679	0.240897511422091	0.217320174796873	0.27599501433146	0.27037849586265	0.277437209156904	0.307843554274209
0.244695416601652	0.217766254572728	0.261281963406379	0.320898075018475	0.243428790597212	0.291487741410326	0.266374954383538	0.242409386929089	0.216876664905093	0.274162481178951	0.272211558066544	0.27605225776933	0.307680049400347
0.246359575575457	0.213749227947842	0.259649976323778	0.321454937468967	0.240967360954455	0.290177924000893	0.264632649833542	0.244888998010718	0.21729154460693	0.273579267688498	0.274574089686881	0.275892726946178	0.31144004742873
0.244993771711293	0.218452617844792	0.256915966941307	0.323118168062648	0.245064037660148	0.288582094569033	0.267309204765309	0.244652696857953	0.215435913884013	0.275074773960314	0.270568210937251	0.276142305738323	0.308150590554561
0.244293380233087	0.216327540712341	0.257679969512795	0.322492290055121	0.245517794137867	0.288852938546795	0.262177346943351	0.241840173001712	0.220046229131922	0.272312588164298	0.272706753862652	0.271453822546291	0.308297492027257
0.242613162909827	0.216471916358252	0.260465900851518	0.322090494738072	0.245976049204494	0.288376532489164	0.264166408787363	0.246248913922119	0.215172073166782	0.272439306147218	0.272641208846558	0.26718981449818	0.3104354739814
0.243320008428532	0.216477649018457	0.258895735174967	0.325554476694164	0.244005863019214	0.288585159975048	0.26431124599149	0.242890903723543	0.213279502355397	0.275482293875666	0.268526992865266	0.269776268635249	0.307643445348197
0.245816905369864	0.217373111854339	0.262313606433741	0.327555878111112	0.246257787533166	0.290819191232547	0.263201661552306	0.24475754487712	0.218934221838885	0.276122221907447	0.273651145911411	0.274532995075327	0.305762055381709
